,gly_resc_score,Opening,has_cHelix,all_buns,hx_sc,h1_len,BuriedHyphobSAperRes,ExtendedE6,CurvedLongArm,prot,gly_resc_nres,score_res_betacart,base_width,short_arm_l,H3_len,non_ala_hyphob_percent,Net_charge,long_arm_l,Second_b_place,pocket_vol,scaffold_len,E3_MainBulgeCurve,sc_buns,Second_bulge_E3,av_strand_hb,sspred,hairpin_len,dist,trp_lock_score,long_arm_ang,shoot
THSQRPGO_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.786351,19.0,66.2402,1.0,0.0,-10.462825470991692,0.0,-3.72008,3.0,2.0,15.0,33.3,-6.0,2.0,0.0,98.0,113,1.0,5.0,0.0,-1.17376,0.25864,4.0,21.800978647899807,-8.02933,123.22494899694966,53.22103838326041
THSXMBEL_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,10.0,0.715089,19.0,66.762,0.0,0.0,-9.324053627761234,0.0,-3.59938,5.0,2.0,15.0,53.3,-7.0,2.0,0.0,36.0,119,3.0,5.0,0.0,-1.20495,0.51219,4.0,24.602003495407825,-2.35842,107.22073605644702,33.889285066721925
THTCQINI_BasicBeNTF2_designed_0000.pdb,-2.43279,1,0.0,7.0,0.750724,19.0,72.7659,0.0,0.0,-0.6784375958672708,1.0,-3.90668,5.0,1.0,10.0,30.0,-5.0,3.0,1.0,280.0,115,3.0,5.0,1.0,-1.12832,0.274542,6.0,21.807368954382444,0.0,36.72692812091224,54.28339061362516
THVYPGUH_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.761596,19.0,74.9775,0.0,0.0,1.2136932689373676,0.0,-3.93546,3.0,2.0,10.0,30.0,-6.0,3.0,1.0,111.0,111,2.0,4.0,1.0,-1.15967,0.236569,4.0,16.726595793430814,-9.48759,17.515828152778838,72.98684835369335
THWJQHOS_BasicBeNTF2_designed_0000.pdb,-2.62833,1,0.0,5.0,0.756282,19.0,67.3078,0.0,0.0,0.6464644819603453,1.0,-3.66675,5.0,1.0,10.0,40.0,-3.0,3.0,1.0,117.0,111,3.0,4.0,1.0,-1.13331,0.294742,4.0,23.261196383127636,0.0,34.71672249435387,67.27546012438478
THWOPMPJ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,10.0,0.746045,19.0,67.2005,0.0,0.0,-4.362587216727121,0.0,-3.80348,3.0,2.0,11.0,45.5,-6.0,3.0,0.0,144.0,113,3.0,8.0,0.0,-1.18071,0.199107,4.0,21.965449652332378,-9.534,82.94302030781635,18.81660832324286
THWTEYAL_BasicBeNTF2_designed_0000.pdb,-1.22079,1,0.0,8.0,0.764564,19.0,66.0289,0.0,0.0,-0.49674524214141336,1.0,-3.54489,3.0,2.0,10.0,30.0,-4.0,3.0,1.0,64.0000228882,111,2.0,6.0,1.0,-1.09791,0.351972,4.0,17.468736980841427,-4.20368,22.990552873494174,69.02177026194241
THXBDUYF_BasicBeNTF2_designed_0000.pdb,-3.27831,1,0.0,6.0,0.728215,19.0,69.5105,0.0,0.0,-0.29418652970318604,2.0,-3.86828,5.0,1.0,10.0,30.0,-4.0,3.0,1.0,158.0,111,3.0,5.0,1.0,-1.10994,0.296896,4.0,23.42799255349951,0.0,52.9465911819522,60.853365619053704
THXRDAED_BasicBeNTF2_designed_0000.pdb,-2.74559,1,0.0,5.0,0.657184,19.0,68.4749,0.0,0.0,1.0875553554221575,1.0,-3.59499,5.0,1.0,14.0,35.7,-7.0,3.0,1.0,381.0,115,3.0,5.0,1.0,-1.11138,0.272392,4.0,22.89980958109908,0.0,29.73475130592794,67.88627367444933
THZDHXQF_BasicBeNTF2_designed_0000.pdb,-2.80146,1,0.0,5.0,0.655329,19.0,70.9085,0.0,0.0,-2.430185204075876,1.0,-3.74186,3.0,2.0,14.0,35.7,-3.0,3.0,1.0,135.0,118,2.0,4.0,1.0,-1.13441,0.28695,4.0,22.412220574210632,-10.652,47.72589854811911,54.61385294936143
THZEBLYI_BasicBeNTF2_designed_0000.pdb,-2.25445,1,0.0,6.0,0.771127,19.0,70.2499,0.0,0.0,-2.091932271062749,1.0,-3.87827,3.0,2.0,10.0,40.0,-5.0,3.0,1.0,679.0,114,2.0,1.0,1.0,-1.17147,0.281169,4.0,21.68455987540316,-9.79933,47.3055519324481,47.49563215873829
TIBKSCQV_BasicBeNTF2_designed_0000.pdb,-1.60109,1,0.0,4.0,0.727008,19.0,72.2008,0.0,0.0,-8.200730723781703,1.0,-3.83405,3.0,2.0,11.0,45.5,-6.0,2.0,0.0,77.0,107,3.0,2.0,0.0,-1.23498,0.244714,4.0,19.59200190825374,-11.5891,97.29585264099198,34.227293935519555
TIBNPCCG_BasicBeNTF2_designed_0000.pdb,-3.40227,1,0.0,5.0,0.683969,19.0,65.86,0.0,0.0,-1.488505020925901,1.0,-3.62723,3.0,2.0,11.0,54.5,-4.0,3.0,1.0,77.0,114,2.0,3.0,1.0,-1.17864,0.292594,4.0,22.226079614509544,-9.69908,47.903897787813996,59.326542989151534
TICOWGLC_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,1.0,0.739647,19.0,66.3964,0.0,0.0,-4.110824515317933,0.0,-3.71465,5.0,1.0,14.0,21.4,-3.0,3.0,0.0,488.000174522,117,2.0,1.0,0.0,-1.12164,0.270619,4.0,27.703687856486688,0.0,87.3364770524128,35.16729889850234
TIJLRKQW_BasicBeNTF2_designed_0000.pdb,-3.55674,1,0.0,8.0,0.775021,19.0,74.881,0.0,0.0,-1.4003409921719836,2.0,-3.9265,5.0,2.0,10.0,50.0,-4.0,3.0,1.0,180.000064373,119,3.0,5.0,1.0,-1.13156,0.235256,4.0,23.615015396876576,-6.20383,51.491540720668766,47.86857346089769
TIKRVBLY_BasicBeNTF2_designed_0000.pdb,-3.31853,1,0.0,4.0,0.725965,19.0,67.4993,0.0,0.0,0.5742904504720698,1.0,-3.86407,3.0,2.0,10.0,30.0,-6.0,3.0,1.0,604.0,112,3.0,1.0,1.0,-1.13844,0.208761,4.0,18.03195008457357,-10.6379,34.18404429542886,66.57320992158427
TILSRQBB_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.726089,19.0,76.9842,0.0,0.0,7.289340051690797,0.0,-3.72115,3.0,2.0,10.0,30.0,-6.0,4.0,1.0,124.999955297,118,3.0,1.0,1.0,-1.0288,0.256616,4.0,21.690191028229627,-7.08071,43.051676074868794,47.32793121206143
TIMLQBBI_BasicBeNTF2_designed_0000.pdb,-2.44852,1,0.0,9.0,0.790087,19.0,71.6071,0.0,0.0,1.6394889565545743,1.0,-3.83255,3.0,2.0,10.0,40.0,-6.0,3.0,1.0,194.0,111,3.0,4.0,1.0,-1.09049,0.304013,4.0,17.766647367784405,-12.1518,27.16994293938435,65.57619858743242
TIPVXPED_BasicBeNTF2_designed_0000.pdb,-3.21723,1,0.0,4.0,0.665879,19.0,73.2761,0.0,0.0,-4.895845898572384,1.0,-3.61978,5.0,1.0,14.0,35.7,-7.0,3.0,0.0,127.0,115,3.0,2.0,0.0,-1.08707,0.248556,4.0,25.824351841682283,0.0,92.23537017536317,25.979533280299478
TIQRHZAY_BasicBeNTF2_designed_0000.pdb,-1.3311,1,0.0,8.0,0.765712,19.0,62.7303,0.0,0.0,-10.301524203766327,1.0,-3.46729,3.0,2.0,11.0,54.5,-3.0,2.0,0.0,362.000129461,107,2.0,5.0,0.0,-1.16434,0.275119,4.0,21.060618163014844,-7.33425,114.77497243493495,39.742741268364625
TIRLJBDB_BasicBeNTF2_designed_0000.pdb,-2.67075,1,0.0,6.0,0.727775,19.0,72.728,0.0,0.0,-3.6058997566947966,1.0,-3.88128,3.0,2.0,15.0,33.3,-7.0,3.0,0.0,333.0,119,3.0,4.0,0.0,-1.14609,0.274468,4.0,23.17267241928298,-8.65938,80.54429274696608,29.10588710510143
TIRVXDWG_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.712386,19.0,63.8884,0.0,0.0,-3.6724047601849197,0.0,-3.7587,5.0,1.0,15.0,20.0,-4.0,3.0,0.0,83.0,117,3.0,4.0,0.0,-1.15437,0.269175,4.0,25.694114713664284,0.0,81.02855096715425,20.627767162425982
TISSDOOP_BasicBeNTF2_designed_0000.pdb,-2.40273,1,0.0,9.0,0.742206,19.0,76.2114,0.0,0.0,-9.085348879581264,1.0,-3.81559,5.0,2.0,10.0,60.0,-3.0,2.0,0.0,339.0,119,3.0,3.0,0.0,-1.23045,0.53876,6.0,22.04738353164834,-8.54151,84.38644550736672,17.132544662266497
TITYKHGJ_BasicBeNTF2_designed_0000.pdb,-3.05533,1,0.0,8.0,0.743427,19.0,71.6732,0.0,0.0,-8.83869043942305,1.0,-3.78667,3.0,2.0,15.0,40.0,-9.0,2.0,0.0,228.000081539,113,3.0,5.0,0.0,-1.1844,0.215876,4.0,19.5077265719932,-11.157,98.79143216029416,29.238311452598026
TIUVAYHT_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.713131,19.0,71.7183,0.0,0.0,-9.856365354735189,0.0,-3.55204,3.0,2.0,14.0,28.6,-11.0,2.0,0.0,389.0,111,2.0,1.0,0.0,-1.1081,0.236466,4.0,21.743493889900215,-9.31085,105.13634865821145,41.435430346243976
TIWOGLJD_BasicBeNTF2_designed_0000.pdb,-2.54864,1,0.0,1.0,0.766476,19.0,61.5672,0.0,0.0,-2.6606887683132356,1.0,-3.54223,3.0,2.0,15.0,33.3,-3.0,3.0,0.0,236.0,116,2.0,1.0,0.0,-1.13994,0.492992,4.0,21.929569261753592,-5.05256,74.87545311010413,29.88540191737721
TIWPSHJY_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.748334,19.0,68.5935,0.0,0.0,-4.499867527771935,0.0,-3.689,5.0,1.0,14.0,35.7,-4.0,3.0,0.0,390.0,118,3.0,4.0,0.0,-1.06929,0.294141,6.0,25.88696826454117,0.0,102.91403163179305,33.91907725412841
TIZTCOWV_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.756189,19.0,68.3693,0.0,0.0,-10.640119146110912,0.0,-3.98576,3.0,2.0,11.0,54.5,-6.0,2.0,0.0,87.0,107,3.0,2.0,0.0,-1.24605,0.261083,4.0,21.728497428086943,-7.37045,117.8726537663067,43.55918191471159
TJAQOKHS_BasicBeNTF2_designed_0000.pdb,-2.55652,1,0.0,2.0,0.715708,19.0,73.062,0.0,0.0,5.285232256843388,1.0,-3.67875,3.0,2.0,10.0,10.0,-8.0,4.0,1.0,64.0,118,3.0,1.0,1.0,-1.13207,0.276077,4.0,20.162345134871174,-12.3781,46.4265594159544,46.36908270332256
TJAUOTHY_BasicBeNTF2_designed_0000.pdb,-2.98835,1,0.0,5.0,0.680398,19.0,66.7421,0.0,0.0,-8.19294714315969,1.0,-3.84093,3.0,2.0,11.0,45.5,-4.0,2.0,0.0,109.999960661,107,3.0,2.0,0.0,-1.26253,0.281606,4.0,20.359038609714823,-14.3889,82.35053686104108,31.170089327435335
TJDFFLKM_BasicBeNTF2_designed_0000.pdb,-2.96929,1,0.0,1.0,0.737515,19.0,69.4472,0.0,0.0,-2.6994298206604608,1.0,-3.65568,3.0,2.0,10.0,50.0,-5.0,3.0,0.0,191.999931335,111,3.0,0.0,0.0,-1.11638,0.268362,4.0,22.45991399120585,-5.34769,78.28932276905206,30.44068159843195
TJETSBEI_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.721541,19.0,69.174,0.0,0.0,1.0026446936704545,0.0,-3.82829,5.0,1.0,14.0,35.7,-5.0,3.0,1.0,134.000047922,115,2.0,5.0,1.0,-1.1564,0.342447,4.0,25.90027020268194,0.0,32.68372512831867,72.64208424764668
TJHNHLMV_BasicBeNTF2_designed_0000.pdb,-3.25589,1,0.0,2.0,0.773641,19.0,75.5222,0.0,0.0,-8.592724229905095,1.0,-3.84614,5.0,2.0,10.0,40.0,-6.0,2.0,0.0,87.0,119,2.0,1.0,0.0,-1.23069,0.273495,6.0,24.339087653105643,-6.14704,102.49812479825769,40.705007194812964
TJJBGYBL_BasicBeNTF2_designed_0000.pdb,-1.94192,1,0.0,2.0,0.746997,19.0,77.4141,0.0,0.0,-1.1320076596524746,1.0,-3.75168,3.0,2.0,14.0,35.7,-3.0,3.0,1.0,226.0,118,2.0,1.0,1.0,-1.1764,0.227505,4.0,22.14654892730434,-10.6559,42.949676390820585,65.12700793551654
TJLENMMQ_BasicBeNTF2_designed_0000.pdb,-3.59491,1,0.0,5.0,0.653601,19.0,64.6756,0.0,0.0,-8.865833251210095,1.0,-3.76814,5.0,1.0,15.0,26.7,-3.0,2.0,0.0,246.0,111,3.0,1.0,0.0,-1.21133,0.263185,4.0,23.982452551458234,0.0,94.96463816021068,32.763142319217906
TJLZYLTH_BasicBeNTF2_designed_0000.pdb,-2.76058,1,0.0,4.0,0.755851,19.0,70.4732,0.0,0.0,-10.013299254136756,1.0,-3.9149,5.0,2.0,11.0,36.4,-4.0,2.0,0.0,285.000101924,115,2.0,2.0,0.0,-1.12933,0.32618,4.0,25.20314521605335,-9.77454,105.10873658928452,28.51889789189906
TJOIYQEP_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.737793,19.0,69.3335,0.0,0.0,-10.00885275701773,0.0,-3.69258,5.0,1.0,15.0,46.7,-3.0,2.0,0.0,71.0,115,1.0,3.0,0.0,-1.28601,0.539012,6.0,26.37736615325596,0.0,115.26171931483073,45.4735700864459
TJOWCJND_BasicBeNTF2_designed_0000.pdb,-2.99154,1,0.0,4.0,0.770927,19.0,76.6274,0.0,0.0,-1.2966171803903883,1.0,-3.98708,3.0,2.0,10.0,50.0,-4.0,3.0,1.0,91.0000325441,111,2.0,1.0,1.0,-1.09916,0.191429,4.0,20.543842138934693,-5.8218,39.03104862996659,55.823784103149094
TJQFGJKP_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.685502,19.0,63.6553,0.0,0.0,-1.6320513880686747,0.0,-3.67084,5.0,1.0,14.0,21.4,-7.0,3.0,1.0,522.000186682,115,2.0,1.0,1.0,-1.1276,0.30314,4.0,24.71883257999335,0.0,42.07860444276457,54.84449221796159
TJTYPKLS_BasicBeNTF2_designed_0000.pdb,-2.41201,1,0.0,4.0,0.699556,19.0,65.1506,0.0,0.0,-9.78312174652351,1.0,-3.68663,5.0,1.0,15.0,46.7,-4.0,2.0,0.0,200.0,111,1.0,2.0,0.0,-1.21333,0.266923,4.0,27.12898529621195,0.0,114.20734044427381,51.260559361890955
TJVJWQID_BasicBeNTF2_designed_0000.pdb,-2.27148,1,0.0,4.0,0.789665,19.0,79.4899,0.0,0.0,0.5489859281971015,1.0,-3.92892,5.0,1.0,14.0,35.7,-7.0,3.0,1.0,281.999899149,115,2.0,1.0,1.0,-1.11472,0.254687,4.0,24.02414907094006,0.0,24.12052595163151,66.46538981223519
TJVOMDQN_BasicBeNTF2_designed_0000.pdb,-1.30704,1,0.0,4.0,0.741255,19.0,73.519,0.0,0.0,-10.115109847702508,1.0,-3.9424,3.0,2.0,10.0,40.0,-3.0,2.0,0.0,230.0,107,2.0,0.0,0.0,-1.22968,0.231867,4.0,21.21441488911359,-11.5827,95.60997421545771,19.48318193645639
TJWBRVBQ_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,1.0,0.79232,19.0,73.6634,0.0,0.0,-9.90508822185831,0.0,-3.98166,3.0,2.0,15.0,40.0,-4.0,2.0,0.0,207.0,111,1.0,1.0,0.0,-1.19766,0.2445,4.0,21.74728128176545,-11.7289,120.75118692849509,53.19768474020408
TJWGKMHH_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.687962,19.0,67.7596,0.0,0.0,-9.591959953465864,0.0,-3.60245,5.0,2.0,14.0,42.9,-3.0,2.0,0.0,135.0,119,2.0,2.0,0.0,-1.1299,0.247887,4.0,24.98517582822517,-9.89601,106.50374723220126,39.278129297071104
TKECETGM_BasicBeNTF2_designed_0000.pdb,-2.82068,1,0.0,5.0,0.698654,19.0,69.7281,0.0,0.0,-3.950588792498488,1.0,-3.69716,5.0,1.0,14.0,42.9,-4.0,3.0,0.0,377.999864817,115,3.0,2.0,0.0,-1.23062,0.250451,4.0,25.530165511023892,0.0,77.73373021058941,20.617236977915724
TKEODSLY_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.746863,19.0,74.9424,0.0,0.0,-9.386467875400843,0.0,-3.71137,5.0,1.0,14.0,35.7,-5.0,2.0,0.0,179.999935627,111,1.0,7.0,0.0,-1.18392,0.290796,4.0,26.436251619211546,0.0,114.1587741727646,57.64408014203727
TKEUUTCQ_BasicBeNTF2_designed_0000.pdb,-2.064,1,0.0,9.0,0.708894,19.0,63.8274,0.0,0.0,0.7310889179956774,1.0,-3.5223,3.0,2.0,10.0,30.0,-9.0,3.0,1.0,444.0,112,3.0,4.0,1.0,-1.10287,0.340597,4.0,18.613030497299818,-3.86621,38.946712370635154,66.92430863336115
TKFMCIPU_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,8.0,0.75647,19.0,77.3448,0.0,0.0,-8.590088817346677,0.0,-3.96249,5.0,1.0,14.0,50.0,-5.0,2.0,0.0,238.000085115,111,1.0,4.0,0.0,-1.20361,0.242778,4.0,25.99431574073045,0.0,101.75560638255642,47.70752735360037
TKGIFHFM_BasicBeNTF2_designed_0000.pdb,-2.47124,1,0.0,7.0,0.728819,19.0,68.4755,0.0,0.0,-4.50457579933709,1.0,-3.69454,3.0,2.0,11.0,27.3,-5.0,3.0,0.0,35.0,113,2.0,2.0,0.0,-1.1738,0.303262,4.0,23.959848176833432,-14.7335,94.03400720959527,31.462080769509555
TKHCMNDB_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,9.0,0.724313,19.0,65.1916,1.0,0.0,-9.758374061553116,0.0,-3.69214,5.0,1.0,15.0,40.0,-6.0,2.0,0.0,368.000263214,113,1.0,5.0,0.0,-1.19513,0.36362,4.0,26.48140299312605,0.0,106.48693706529241,46.48126656518443
TKLLUHQM_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,2.0,0.721018,19.0,70.4289,0.0,0.0,6.085692509910913,0.0,-3.83941,3.0,2.0,10.0,30.0,-5.0,4.0,1.0,173.0,118,2.0,0.0,1.0,-1.11345,0.271746,4.0,22.82996245258186,-9.95769,36.18229327780245,55.143855501289565
TKLOCGTP_BasicBeNTF2_designed_0000.pdb,-2.29932,1,0.0,6.0,0.711869,19.0,67.0632,0.0,0.0,1.6312185805777286,1.0,-3.79808,3.0,2.0,14.0,21.4,-3.0,3.0,1.0,77.999972105,116,3.0,3.0,1.0,-1.15097,0.330015,4.0,20.12398652222246,-12.2627,30.65618232403501,61.72624625154607
TKLPZHPF_BasicBeNTF2_designed_0000.pdb,-4.52496,1,0.0,5.0,0.726729,19.0,75.2542,0.0,0.0,-1.1746817395386433,2.0,-3.83754,5.0,1.0,14.0,21.4,-8.0,3.0,1.0,190.0,119,2.0,0.0,1.0,-1.21786,0.298978,6.0,24.81034126920806,0.0,44.93080148350337,59.77720054380637
TKMOXCUP_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.726175,19.0,78.7377,0.0,0.0,-6.671433884917697,0.0,-3.69868,3.0,2.0,14.0,57.1,-8.0,3.0,0.0,346.0,115,2.0,2.0,0.0,-1.19554,0.27929,4.0,25.040636042994525,-13.714,101.12631505637138,29.27764484567706
TKMRDEGU_BasicBeNTF2_designed_0000.pdb,-6.16492,1,0.0,2.0,0.763292,19.0,70.2685,0.0,0.0,1.4770322271070313,2.0,-3.91073,5.0,1.0,14.0,21.4,-4.0,3.0,1.0,58.9999789,115,3.0,1.0,1.0,-1.11781,0.235832,4.0,23.024139429610546,0.0,33.711618819135616,68.22983163303813
TKMSGIZV_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.717567,19.0,77.1178,0.0,0.0,-10.260432263760507,0.0,-3.73803,3.0,2.0,15.0,40.0,-3.0,2.0,0.0,206.0,113,2.0,2.0,0.0,-1.13059,0.262015,4.0,20.682109582542328,-11.3617,105.25017119320908,35.471233688239806
TKMSPIVP_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.742561,19.0,69.1552,0.0,0.0,-5.248413920508556,0.0,-3.86515,3.0,2.0,15.0,33.3,-4.0,3.0,0.0,79.0,117,2.0,5.0,0.0,-1.18812,0.277277,4.0,24.21664934292189,-16.927,96.67567074819733,31.301382500941912
TKOJBVHO_BasicBeNTF2_designed_0000.pdb,-3.78678,1,0.0,3.0,0.702808,19.0,66.8502,0.0,0.0,2.538091313289115,2.0,-3.81699,3.0,2.0,10.0,30.0,-3.0,3.0,1.0,361.999870539,111,3.0,0.0,1.0,-1.12694,0.328083,4.0,18.83041976713591,-11.9015,24.419841741481672,75.4871399920595
TKOSHGRP_BasicBeNTF2_designed_0000.pdb,-2.30828,1,0.0,7.0,0.694883,19.0,69.6806,0.0,0.0,8.454802440262815,1.0,-3.64183,3.0,2.0,10.0,30.0,-3.0,4.0,1.0,212.0,117,2.0,6.0,1.0,-1.104,0.253975,4.0,20.100662064431887,-13.5877,3.545197460162343,86.55466337275179
TKPIGPRV_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.740601,19.0,72.3531,0.0,0.0,-8.762644832641111,0.0,-3.81565,3.0,2.0,11.0,36.4,-4.0,2.0,0.0,182.999934554,107,1.0,2.0,0.0,-1.19574,0.199368,4.0,20.885871583173635,-4.51575,101.00749641265388,44.43588949700222
TKRJEJJN_BasicBeNTF2_designed_0000.pdb,-3.37735,1,0.0,3.0,0.759793,19.0,76.8488,0.0,0.0,6.986542433421397,1.0,-3.93786,3.0,2.0,10.0,40.0,-6.0,4.0,1.0,253.0,117,2.0,1.0,1.0,-1.15203,0.227078,4.0,20.86064375822879,-12.9064,38.37854004916899,51.81239959403271
TKSVQSOZ_BasicBeNTF2_designed_0000.pdb,-3.13565,1,0.0,3.0,0.785012,19.0,68.519,0.0,0.0,-0.5415618116284655,1.0,-3.95302,5.0,1.0,10.0,40.0,-4.0,3.0,1.0,83.0,115,3.0,3.0,1.0,-1.17264,0.553443,6.0,20.686022209315208,0.0,27.835792738882677,65.59411566097214
TKUOOPPV_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.757393,19.0,71.8434,0.0,0.0,0.42205562868562296,0.0,-3.92844,3.0,2.0,10.0,50.0,-4.0,3.0,1.0,165.0,111,2.0,3.0,1.0,-1.09049,0.258195,4.0,18.831696579943333,-9.56514,32.7629445219636,67.37338962450399
TKWYHTKH_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,7.0,0.735925,19.0,77.3007,1.0,0.0,-11.32118464546782,0.0,-3.82968,3.0,2.0,14.0,42.9,-5.0,2.0,0.0,166.0,113,1.0,2.0,0.0,-1.15603,0.139291,4.0,22.523660119664388,-4.76643,131.13553735927405,52.62041278263668
TKZCYQJL_BasicBeNTF2_designed_0000.pdb,-5.07752,1,0.0,6.0,0.733728,19.0,73.3334,0.0,0.0,-0.5107474454008507,2.0,-3.75955,3.0,2.0,10.0,60.0,-4.0,3.0,1.0,142.0,111,2.0,3.0,1.0,-1.18255,0.249176,4.0,20.878051758725434,-6.77755,46.58219436612832,59.37797197096417
TKZMZOYM_BasicBeNTF2_designed_0000.pdb,-2.1995,1,0.0,6.0,0.719065,19.0,63.5769,0.0,0.0,1.0871429912621444,1.0,-3.81734,3.0,2.0,10.0,30.0,-3.0,3.0,1.0,327.000116944,111,2.0,5.0,1.0,-1.12154,0.329388,4.0,18.377070540893587,-13.5043,22.951630956935052,70.60645333034624
TKZXLYBR_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,6.0,0.69315,19.0,78.2388,0.0,0.0,-3.6404916871684456,0.0,-3.75163,5.0,1.0,14.0,50.0,-3.0,3.0,0.0,96.0000343323,118,3.0,3.0,0.0,-1.16587,0.319195,6.0,26.06274485494903,0.0,79.00598115533506,24.89680761860629
TLABGDLS_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,9.0,0.739317,19.0,71.7505,0.0,0.0,-9.828565546088242,0.0,-3.85641,5.0,2.0,15.0,46.7,-6.0,2.0,0.0,63.0,119,1.0,5.0,0.0,-1.21249,0.253385,4.0,25.723150806254175,-11.433,111.31909257320186,52.60168116999154
TLBBFBIP_BasicBeNTF2_designed_0000.pdb,-2.34196,1,0.0,4.0,0.798551,19.0,73.8522,0.0,0.0,-9.405895272853796,1.0,-3.75077,3.0,2.0,11.0,63.6,-3.0,2.0,0.0,239.000085473,107,2.0,3.0,0.0,-1.17924,0.2439,4.0,20.98130645170528,-3.68981,102.91494667130686,34.12688622300331
TLBGNXFH_BasicBeNTF2_designed_0000.pdb,-2.61846,1,0.0,2.0,0.720369,19.0,70.931,0.0,0.0,-8.865941538049693,1.0,-3.70203,5.0,2.0,15.0,53.3,-9.0,2.0,0.0,259.0,119,2.0,1.0,0.0,-1.21688,0.280684,4.0,24.214365697399213,-11.8513,92.61925102682909,41.61060662401539
TLCBURVS_BasicBeNTF2_designed_0000.pdb,-1.39733,1,0.0,5.0,0.753088,19.0,65.0599,0.0,0.0,-7.666646288065382,1.0,-3.53524,3.0,2.0,11.0,45.5,-4.0,2.0,0.0,98.0,107,3.0,2.0,0.0,-1.25662,0.273175,4.0,18.231768377162776,-8.42241,80.21180629508268,24.007454133908
TLEBEKKY_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,3.0,0.706901,19.0,65.3096,1.0,0.0,-10.136971449012552,0.0,-3.62361,3.0,2.0,11.0,54.5,-4.0,2.0,0.0,240.000085831,113,1.0,2.0,0.0,-1.12073,0.305868,6.0,22.16845402313966,-12.5832,115.12655712697577,53.289587605162595
TLFOYFXT_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.757703,19.0,70.3756,0.0,0.0,-1.3408222621591044,0.0,-3.76845,3.0,2.0,15.0,40.0,-3.0,3.0,1.0,321.000114799,117,3.0,3.0,1.0,-1.12364,0.278995,4.0,22.588326556934835,-12.4174,45.564750215392465,51.13387250470734
TLFPQLYB_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,4.0,0.813759,19.0,74.0283,0.0,0.0,-8.72077845200907,0.0,-3.9722,5.0,1.0,11.0,63.6,-7.0,2.0,0.0,369.0,111,3.0,1.0,0.0,-1.14342,0.246639,6.0,24.305407047648803,0.0,89.51716300735485,28.27978598762303
TLFXROQN_BasicBeNTF2_designed_0000.pdb,0.0,1,0.0,5.0,0.780141,19.0,71.8226,1.0,0.0,-9.363103782134056,0.0,-3.87907,3.0,2.0,11.0,45.5,-3.0,2.0,0.0,82.0,109,1.0,1.0,0.0,-1.13815,0.313901,4.0,21.563229635813798,-10.7488,107.98444442734306,49.56041270175723
TLGDKHKG_BasicBeNTF2_designed_0000.pdb,-2.83068,1,0.0,7.0,0.744612,19.0,75.1349,0.0,0.0,0.06779746943472986,1.0,-3.72622,3.0,2.0,10.0,60.0,-4.0,3.0,1.0,173.0,111,3.0,4.0,1.0,-1.06086,0.333422,4.0,20.124385354153382,-6.17869,38.37451556563697,62.73662381281248
TLOBCETD_BasicBeNTF2_designed_0000.pdb,-1.38644,1,0.0,4.0,0.626502,19.0,71.0472,0.0,0.0,5.509339155976246,1.0,-3.79973,3.0,2.0,10.0,50.0,-4.0,4.0,1.0,282.0,117,3.0,1.0,1.0,-1.10854,0.344328,4.0,20.976209107048945,-10.7352,36.834899956601035,53.16613047906789
