,shoot,short_arm,long_arm_ang,dist,base,main_bulge_curve,long_arm,sheet_type,prot,len,sec_bulge,path,x,y
den_GGDLNXKN,54.4938047595457,2,49.80424236102721,28.552811598905112,5,3,3,49,-4.806075325178842,137,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GGDLNXKN_BasicBeNTF2_designed_0000.pdb,-33.131187438964844,2.638272523880005
den_GGKBRQFC,25.26945567894319,1,96.29392534042037,26.24774299717484,5,3,3,42,-4.309816201775483,127,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GGKBRQFC_BasicBeNTF2_designed_0000.pdb,-37.20894241333008,-22.60678482055664
den_GGLSEDYB,62.1205331066181,2,41.3211677545549,23.49091394060843,5,2,3,45,-1.311777088248558,122,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GGLSEDYB_BasicBeNTF2_designed_0000.pdb,36.23175811767578,3.2751808166503906
den_GGZPPZWZ,81.87552812668508,2,42.355844312805395,26.086526189604523,3,2,4,18,4.975129081057474,130,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GGZPPZWZ_BasicBeNTF2_designed_0000.pdb,-30.043167114257812,-41.5147705078125
den_GHFFMMNV,25.53385022363949,1,77.25796392585282,25.797209677688993,5,3,3,42,-3.408031244033541,137,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GHFFMMNV_BasicBeNTF2_designed_0000.pdb,-27.921079635620117,17.772205352783203
den_GHILKKGO,38.91190823673699,1,51.09619295906252,21.815136948778473,5,3,3,41,-2.672456956392331,123,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GHILKKGO_BasicBeNTF2_designed_0000.pdb,4.520956993103027,21.7392520904541
den_GHMJNWEB,35.807529473371744,1,83.49435910941484,27.237169139673895,5,2,3,37,-3.259221787463723,129,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GHMJNWEB_BasicBeNTF2_designed_0000.pdb,-25.088207244873047,9.321073532104492
den_GHVRTUUX,69.105641355117,2,20.8947688818461,26.157425481848716,5,3,4,67,5.647011725654174,142,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GHVRTUUX_BasicBeNTF2_designed_0000.pdb,-45.028564453125,22.111804962158203
den_GIAQEOES,25.27202418950975,2,89.12718584459289,27.78020190164501,3,3,4,24,0.6169515755801225,129,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GIAQEOES_BasicBeNTF2_designed_0000.pdb,-20.502073287963867,-9.773961067199707
den_GLGPFXJA,31.924405330237335,1,58.608557018345124,24.959696395479828,5,3,3,41,-3.8153678160325217,123,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GLGPFXJA_BasicBeNTF2_designed_0000.pdb,2.848951816558838,48.21124267578125
den_GLHEJESV,58.31860539059318,2,48.92443179449278,22.544951610187784,3,2,3,5,-1.2852430224920788,128,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GLHEJESV_BasicBeNTF2_designed_0000.pdb,-17.36735725402832,-5.6650872230529785
den_GLIDCZJA,62.01027911308901,2,40.21367137587415,25.315092756376167,5,2,3,43,-0.1674741761052072,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GLIDCZJA_BasicBeNTF2_designed_0000.pdb,38.73007583618164,19.454565048217773
den_GMCBIXFB,32.756647257824625,2,94.77520739523541,28.07251811556077,5,3,3,52,-5.759895437902589,133,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GMCBIXFB_BasicBeNTF2_designed_0000.pdb,-38.75298309326172,12.667695045471191
den_GMEOTQZG,52.50434799989999,1,52.929513715138945,24.65161581593838,5,2,3,34,-2.448740777585874,125,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GMEOTQZG_BasicBeNTF2_designed_0000.pdb,-1.0310124158859253,13.351949691772461
den_GMMDQXEF,75.4578078399355,2,51.85038215741856,23.689337712790945,3,2,3,7,-1.273521748556563,126,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GMMDQXEF_BasicBeNTF2_designed_0000.pdb,-25.353662490844727,-38.1761360168457
den_GNISPHLS,67.82767395805425,1,22.28581235651599,25.131733904405152,5,3,4,58,4.5245044427096435,125,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GNISPHLS_BasicBeNTF2_designed_0000.pdb,-5.63454008102417,28.49028205871582
den_GNPJQNIM,41.54810162230143,1,50.206150076478515,25.63072282332411,5,2,3,36,-2.4497349242208735,128,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GNPJQNIM_BasicBeNTF2_designed_0000.pdb,-37.89571762084961,-21.344440460205078
den_GNVRVEZL,33.15147201143924,2,56.89632069778762,25.289561028511077,5,2,3,46,-4.8272646209408485,130,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GNVRVEZL_BasicBeNTF2_designed_0000.pdb,-39.68696975708008,-42.518436431884766
den_GPMEOOJR,78.31177679618406,1,11.765572668185994,25.63274030313851,5,3,4,60,5.6383265232498445,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GPMEOOJR_BasicBeNTF2_designed_0000.pdb,-33.06997299194336,-23.168554306030273
den_GPPVQSBD,59.33224283536774,2,55.419547212499886,23.86722582937638,3,3,3,10,-2.4711759552212804,128,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GPPVQSBD_BasicBeNTF2_designed_0000.pdb,-17.136198043823242,-5.411957740783691
den_GPZSRNSS,73.47839435013726,2,21.957223579949712,27.107202433360644,5,2,4,62,6.316003614151764,138,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GPZSRNSS_BasicBeNTF2_designed_0000.pdb,-36.47362518310547,11.965039253234863
den_GQTLIKXX,72.96184781342453,2,42.75903376553988,27.25765066043349,5,2,3,45,-1.9077592938052472,134,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GQTLIKXX_BasicBeNTF2_designed_0000.pdb,-23.328445434570312,-1.7774025201797485
den_GSCWMZAV,38.41298137013436,2,53.229732857021645,25.388229744511587,5,2,3,46,-1.457483545837258,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GSCWMZAV_BasicBeNTF2_designed_0000.pdb,32.87167739868164,4.443879127502441
den_GSDOLFIN,69.86296848674321,2,31.464696123749512,23.08376502896228,5,2,3,45,0.23383459992809819,132,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GSDOLFIN_BasicBeNTF2_designed_0000.pdb,40.91863250732422,0.8564969301223755
den_GSSYJXXP,37.468517356379664,2,107.74098619753148,24.03963165714232,3,2,3,9,-5.4353721387573035,126,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GSSYJXXP_BasicBeNTF2_designed_0000.pdb,9.794578552246094,-37.08366775512695
den_GSUKTAHN,42.8320608996371,2,76.2215820453491,27.50933517193151,5,2,3,47,-1.9028350664778415,139,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GSUKTAHN_BasicBeNTF2_designed_0000.pdb,-42.64748001098633,14.076837539672852
den_GUCXKRQV,26.779978095926566,2,82.47590215341533,22.89559011591439,3,3,3,14,-3.654565155055016,122,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GUCXKRQV_BasicBeNTF2_designed_0000.pdb,7.248203754425049,-37.970420837402344
den_GWPNQFAA,39.53131058006909,2,51.22226776834075,24.325898200003696,5,3,3,51,-3.7414219652588603,129,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GWPNQFAA_BasicBeNTF2_designed_0000.pdb,33.81854248046875,1.289751410484314
den_GWWBBDLA,24.410618256485606,2,80.80373773467034,26.84075810717867,5,2,3,47,-4.501718365121649,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GWWBBDLA_BasicBeNTF2_designed_0000.pdb,54.56248474121094,14.938985824584961
den_GXUQOFGM,35.91819533552939,1,103.18595905951793,26.816892339264673,5,2,3,37,-4.597088852635251,124,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GXUQOFGM_BasicBeNTF2_designed_0000.pdb,2.0185329914093018,48.16391372680664
den_GXWXKRQX,69.4686981319333,2,41.126582049762064,25.58345694766665,5,2,3,45,-0.7172325430731128,124,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GXWXKRQX_BasicBeNTF2_designed_0000.pdb,44.94291687011719,19.693603515625
den_GYCMNAHX,69.18436589320264,1,23.24399019162666,22.4152297023766,5,3,3,40,1.2463575690285005,127,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GYCMNAHX_BasicBeNTF2_designed_0000.pdb,-45.83948516845703,-25.43902587890625
den_GYKUIHWJ,83.5948021632249,2,8.807312583417334,25.738310923990163,5,3,4,67,3.50230660509545,130,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GYKUIHWJ_BasicBeNTF2_designed_0000.pdb,35.97615432739258,-4.998201847076416
den_GYOVNTYF,40.44680069692882,2,51.78192155149202,25.46904135334446,5,2,3,46,-2.956182036263751,144,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GYOVNTYF_BasicBeNTF2_designed_0000.pdb,-41.58967208862305,10.915243148803711
den_GYSYGLYZ,21.49103498118228,1,89.99141726928644,26.099867037537933,5,3,3,42,-4.545889348523048,136,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GYSYGLYZ_BasicBeNTF2_designed_0000.pdb,-24.65398406982422,27.59703254699707
den_GZMBVPAD,54.36956827346066,2,38.429527549479275,19.535498470440718,3,2,3,6,-1.2299434455173461,123,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GZMBVPAD_BasicBeNTF2_designed_0000.pdb,11.128012657165527,-27.271209716796875
den_GZOYBYWS,38.82687311148899,2,53.054336862393825,21.911309238594985,3,2,3,8,-2.776950223170621,126,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/GZOYBYWS_BasicBeNTF2_designed_0000.pdb,15.520038604736328,-15.48488712310791
den_HADDMIYF,35.38409831820641,2,54.642834928818985,22.905308247829506,5,2,3,46,-4.021987912485825,134,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HADDMIYF_BasicBeNTF2_designed_0000.pdb,-45.49612808227539,-38.720462799072266
den_HBSKEJZG,54.5977485398508,2,46.566315382963346,24.23644347638642,5,3,3,48,-0.04495022580508845,131,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HBSKEJZG_BasicBeNTF2_designed_0000.pdb,-45.25339126586914,-37.4420051574707
den_HCDPXMFQ,52.40871111227085,2,41.3984664424425,23.09982625435576,5,3,3,48,-1.036623395888821,136,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HCDPXMFQ_BasicBeNTF2_designed_0000.pdb,-33.546199798583984,10.995551109313965
den_HCVUQYDU,82.85911480390683,1,15.919489747616216,26.65692241452524,5,3,4,59,5.772564257860163,134,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HCVUQYDU_BasicBeNTF2_designed_0000.pdb,-29.74266815185547,26.779170989990234
den_HCWQQSIH,54.00404436756405,2,48.71883956599043,20.938341456000998,3,2,3,5,-1.0750752158136354,123,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HCWQQSIH_BasicBeNTF2_designed_0000.pdb,16.327011108398438,-29.76573371887207
den_HDJJJSSN,66.1086947761682,1,37.36333653988316,25.803362748541694,5,2,3,33,-0.006857384273542877,123,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HDJJJSSN_BasicBeNTF2_designed_0000.pdb,-27.92623519897461,14.74748420715332
den_HEDDQWJB,57.375720053759025,1,33.17098598146583,20.89466716472308,5,2,3,33,-1.2404669181130341,126,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HEDDQWJB_BasicBeNTF2_designed_0000.pdb,-38.61917495727539,-26.42671775817871
den_HESQFVAD,64.31272820269277,2,44.50123559140033,25.629002947517417,5,3,3,48,0.42811071168839554,135,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HESQFVAD_BasicBeNTF2_designed_0000.pdb,-36.96405029296875,4.195916652679443
den_HEXQAIJW,64.89583848148821,2,26.708164412191568,20.893853469834752,5,3,3,49,-1.8340922710275862,134,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HEXQAIJW_BasicBeNTF2_designed_0000.pdb,33.964378356933594,8.885091781616211
den_HFFCHRGL,30.649535956932993,2,83.60844638148225,26.56724313559363,5,2,3,47,-3.6970341694316495,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HFFCHRGL_BasicBeNTF2_designed_0000.pdb,47.54984664916992,16.67522430419922
den_HGSQIVBP,58.921044316890374,2,36.8456017563363,24.15245577692549,5,2,3,44,-1.240110317277738,137,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HGSQIVBP_BasicBeNTF2_designed_0000.pdb,-44.25433349609375,13.393634796142578
den_HHUHORJC,66.8930680780356,2,32.10699196616495,26.43975791514379,5,2,3,43,-0.006691396319821408,136,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HHUHORJC_BasicBeNTF2_designed_0000.pdb,-37.652652740478516,3.2446436882019043
den_HJPYIUXX,20.395073126865952,2,83.56652946983087,28.768520155041845,3,3,4,24,-1.7294748653929002,131,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HJPYIUXX_BasicBeNTF2_designed_0000.pdb,-21.038209915161133,-8.516837120056152
den_HLUMQHMM,53.372256804359765,2,38.91686397981306,20.69867957150052,3,3,3,10,-1.1914937001138721,122,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HLUMQHMM_BasicBeNTF2_designed_0000.pdb,10.558116912841797,-39.09185028076172
den_HMABZJTU,76.12769329231821,2,33.26174403281856,25.718278050891982,5,2,3,44,1.7356261189690372,140,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HMABZJTU_BasicBeNTF2_designed_0000.pdb,-41.73298645019531,7.293635845184326
den_HMWPADKP,48.983213580903,2,52.77944704285757,25.629918433145516,5,3,3,48,-1.2866034205183254,140,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HMWPADKP_BasicBeNTF2_designed_0000.pdb,-43.018184661865234,14.724539756774902
den_HNGWOAWJ,31.093913718304776,2,58.908777886475015,24.193131049895506,5,3,3,51,-5.668437891094744,134,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HNGWOAWJ_BasicBeNTF2_designed_0000.pdb,-38.03566360473633,-41.17196273803711
den_HNIXAXFN,48.64230067369408,1,41.366341238651685,25.275091072342644,5,2,4,53,6.544200454127166,126,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HNIXAXFN_BasicBeNTF2_designed_0000.pdb,-10.85358715057373,27.577280044555664
den_HOEXNUCR,17.135679336558184,2,89.45396425520335,25.38114056018576,5,3,3,52,-5.069878794938603,128,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HOEXNUCR_BasicBeNTF2_designed_0000.pdb,52.65928268432617,10.649552345275879
den_HOHTCIHL,76.50723154395428,2,62.35824070947576,24.32845435807903,3,2,3,7,-2.242826837903607,123,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HOHTCIHL_BasicBeNTF2_designed_0000.pdb,-24.093021392822266,-38.44063949584961
den_HONIUWNR,34.92664343490938,2,56.147566098157704,26.015728676049946,5,2,3,46,-4.975295351374566,135,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HONIUWNR_BasicBeNTF2_designed_0000.pdb,-46.87290573120117,14.831172943115234
den_HOWLAPRI,26.976952234879036,2,77.55497436272414,25.7874952795662,5,2,3,47,-2.9967065989144217,134,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HOWLAPRI_BasicBeNTF2_designed_0000.pdb,44.85048294067383,11.132129669189453
den_HQRTUBMU,23.647056714365675,1,91.77305703315906,25.077165207716458,5,3,3,42,-4.622507883133357,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HQRTUBMU_BasicBeNTF2_designed_0000.pdb,-4.132299423217773,14.037604331970215
den_HQTAHPQL,65.42921439419167,1,48.34774915132072,26.681690461488714,5,3,3,40,-0.6438755169602786,123,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HQTAHPQL_BasicBeNTF2_designed_0000.pdb,-24.882259368896484,10.56905460357666
den_HRPNZFVM,24.24342415496463,1,70.51350639921999,26.002651335405762,5,2,3,37,-4.24270964189216,126,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HRPNZFVM_BasicBeNTF2_designed_0000.pdb,0.6515451073646545,45.49003601074219
den_HRRJAXGW,31.613221690662925,1,70.59431675643047,26.279877220384613,5,2,3,37,-2.8278297285297516,137,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HRRJAXGW_BasicBeNTF2_designed_0000.pdb,-28.311660766601562,16.65224266052246
den_HSZEFVZR,58.98023751744303,2,32.72328071245684,26.84534178340003,3,3,4,20,3.1106449960835167,130,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HSZEFVZR_BasicBeNTF2_designed_0000.pdb,-17.7275333404541,-7.379837989807129
den_HTAOCNWS,61.24612469068549,1,29.21969534043079,20.338850703562358,5,2,3,34,0.11118760487541657,125,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HTAOCNWS_BasicBeNTF2_designed_0000.pdb,-0.4915590286254883,13.042559623718262
den_HTEYQJCE,66.43859243866143,1,23.58921867428784,25.297846304158877,5,2,4,53,8.005552397353501,130,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HTEYQJCE_BasicBeNTF2_designed_0000.pdb,-31.658327102661133,31.483386993408203
den_HTKXVDRO,57.664495243817825,1,38.78835757541684,25.07783897309647,5,2,3,33,-1.0450109816888098,122,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HTKXVDRO_BasicBeNTF2_designed_0000.pdb,17.41650390625,36.2917594909668
den_HTPDYAXS,49.15138841738221,2,41.97204936730759,22.330042881422568,5,3,3,48,-1.1639827710056991,135,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HTPDYAXS_BasicBeNTF2_designed_0000.pdb,37.484256744384766,13.574385643005371
den_HTXGESJR,26.761760102208342,2,85.21904123270816,25.788529654010812,5,3,3,52,-3.3046157727310614,141,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HTXGESJR_BasicBeNTF2_designed_0000.pdb,-47.46534729003906,7.558166980743408
den_HUJKUPAY,77.1261717007519,1,14.360147679363244,20.830595397721208,5,3,4,57,6.390359471562977,126,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HUJKUPAY_BasicBeNTF2_designed_0000.pdb,-1.6463359594345093,34.95801544189453
den_HUYHJMBQ,21.356213526632814,2,83.97245239549183,26.00577807927909,5,3,3,52,-4.598237784017941,139,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HUYHJMBQ_BasicBeNTF2_designed_0000.pdb,-46.31557846069336,16.15607261657715
den_HVAGFXWG,59.14639795116632,1,43.027859342177216,23.38509760587077,5,3,3,39,-1.237437504934892,126,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HVAGFXWG_BasicBeNTF2_designed_0000.pdb,-0.16076862812042236,38.699520111083984
den_HWQPYDFG,29.7949053123088,2,100.40978652123654,27.630758743481092,5,2,3,47,-5.330949327044044,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HWQPYDFG_BasicBeNTF2_designed_0000.pdb,3.337754011154175,7.5588788986206055
den_HXQXBJKA,25.33424054826486,1,80.3510615609325,25.997814070892957,5,3,3,42,-4.335674209512311,122,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HXQXBJKA_BasicBeNTF2_designed_0000.pdb,-23.319499969482422,14.187020301818848
den_HZMRBPYZ,58.15405481065328,2,37.41249897417799,22.902132971243862,5,2,3,44,-0.8457905519000946,132,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HZMRBPYZ_BasicBeNTF2_designed_0000.pdb,41.20392608642578,-3.944959878921509
den_HZUVJLAQ,32.58464053521311,1,88.029186369642,27.18945914594988,5,2,3,37,-4.457722302783157,126,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HZUVJLAQ_BasicBeNTF2_designed_0000.pdb,-22.251344680786133,11.546762466430664
den_HZWDTROD,30.934280533897947,2,59.99060847549343,26.28301571259447,5,2,3,46,-4.89581394458868,129,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/HZWDTROD_BasicBeNTF2_designed_0000.pdb,50.939659118652344,3.7080090045928955
den_IBLYCQNF,26.899512863263595,2,74.59378779628791,26.86210958705612,5,2,3,47,-3.54872484992055,130,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/IBLYCQNF_BasicBeNTF2_designed_0000.pdb,-44.89459228515625,11.622527122497559
den_ICSZJNGK,59.58769328351792,1,34.410724952108374,22.63073703388802,5,2,3,35,-1.3960433763643856,122,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/ICSZJNGK_BasicBeNTF2_designed_0000.pdb,1.8415660858154297,32.29307556152344
den_ICTCVYAW,48.959297851336544,2,44.09780945852989,21.4185009158508,5,3,3,48,-2.019968889110462,125,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/ICTCVYAW_BasicBeNTF2_designed_0000.pdb,48.89675521850586,-2.1506197452545166
den_IDAHXUQS,60.752154261132276,2,38.344892094925235,22.80821487827035,5,3,3,49,-0.1322172788987821,124,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/IDAHXUQS_BasicBeNTF2_designed_0000.pdb,48.56821823120117,-3.2213191986083984
den_IDJUYOGH,48.568570151122714,2,42.138992005947905,22.682767912172196,5,3,3,51,-4.325314024513448,125,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/IDJUYOGH_BasicBeNTF2_designed_0000.pdb,26.988746643066406,-2.271287679672241
den_IDNQOFBU,59.73528726001278,2,51.276126165408975,23.578525072825478,5,3,3,50,-1.6931622559273585,122,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/IDNQOFBU_BasicBeNTF2_designed_0000.pdb,-17.046894073486328,-34.188690185546875
den_IGYFTOIO,63.50449193750484,1,26.61967811688422,22.363372546023975,5,3,4,57,7.819685271021498,133,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/IGYFTOIO_BasicBeNTF2_designed_0000.pdb,-32.81010055541992,-25.48089599609375
den_IIFSFHZP,26.263076215417527,2,85.65204827741746,25.990286806210513,5,3,3,52,-4.010018166602112,140,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/IIFSFHZP_BasicBeNTF2_designed_0000.pdb,-46.242305755615234,9.226773262023926
den_IJUUJGWC,53.26928250457729,2,58.265353151369744,25.276051346463408,5,2,3,44,-2.154804283219324,129,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/IJUUJGWC_BasicBeNTF2_designed_0000.pdb,54.190521240234375,7.613255500793457
den_IJVPPRLO,57.56131151673722,2,43.009049785352936,25.658113211755552,5,2,3,44,-1.054772722730137,130,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/IJVPPRLO_BasicBeNTF2_designed_0000.pdb,55.455020904541016,9.323568344116211
den_ILEDDBLQ,22.771715579663606,1,73.70797932075048,25.11700015233342,5,2,3,37,-3.890182468036336,123,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/ILEDDBLQ_BasicBeNTF2_designed_0000.pdb,3.5217318534851074,19.03693389892578
den_ILJBGLCD,45.53294049634434,1,44.89872768117503,22.96581249167758,5,3,3,41,-1.8877266466284688,128,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/ILJBGLCD_BasicBeNTF2_designed_0000.pdb,-38.382041931152344,-24.875741958618164
den_ILPFHVRV,60.838618219157254,2,37.42589740124104,24.630111296652906,5,2,3,44,-0.540497062430024,136,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/ILPFHVRV_BasicBeNTF2_designed_0000.pdb,-43.9811897277832,-34.56673049926758
den_ILUYHSOF,68.29273850015325,2,47.25636137766525,23.573721419269287,5,3,3,50,0.7116899207054406,124,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/ILUYHSOF_BasicBeNTF2_designed_0000.pdb,36.641937255859375,6.223979949951172
den_INMLZRXU,52.78876131744927,1,46.361241330449445,24.552073091507047,5,2,3,33,-1.1851314797112842,126,1,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/INMLZRXU_BasicBeNTF2_designed_0000.pdb,-39.795719146728516,-24.979568481445312
den_INMWXXCC,33.315840134717774,2,57.01515121410736,20.94865226463621,3,3,3,13,-4.697299256556692,128,0,/home/basantab/NTF2_project/20181119_GenerativeAlgorithm40Kbbs/more_than_121_aas/INMWXXCC_BasicBeNTF2_designed_0000.pdb,3.4454832077026367,-37.18891525268555
